ato_bad|unit_weight|radd_timezone_3_2|radd_max_pmt_s_3|SNR1wRtDolDclTxn|max_cross20wRtDclAcc|login_VIDMatch|seg|dollar_weight|ip_asp_spoof_txns|vid_asp_spoof_txns|Intercept|time_window|wSNR1wRtDolDclTxn_s1|wip_asp_spoof_txns_s1|wlogin_VIDMatch_s1|wmax_cross20wRtDclAcc_s1|wradd_max_pmt_s_3_s1|wradd_timezone_3_2_s1|wvid_asp_spoof_txns_s1|new_score|align_new_score|wSNR1wRtDolDclTxn_s2|wip_asp_spoof_txns_s2|wlogin_VIDMatch_s2|wmax_cross20wRtDclAcc_s2|wradd_max_pmt_s_3_s2|wradd_timezone_3_2_s2
0|100|-400|91.70|0|0.0322|0|2|1100|1025|0|1|DEV||||||||4.420112821|591|-0.615209|1.180183|-0.068324|-0.108053|0.104664|0.815104
0|2|||0.0655|0.0297|2|2|614|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|100|800|27.76|0.0655|0.0366|1|1|2000|0|0|1|DEV||||||||2.7091195349|689|0.34048|-0.082598|0.199318|-0.108053|0.104664|1.80791
0|2||178.66|0|0.0366|1|1|42|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|25||109.85|0.0655|0.0297|0|2|375|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|2||17.82|0.0655|0.1111|1|1|104|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|2|200||0.0655|0.2|2|2|186|0|0|1|DEV||||||||2.3559115905|710|0.34048|-0.082598|0.199318|0.89513|0.213877|1.100776
0|100||93.86|0.0655|0.0465|1|1|15900|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|400||310.16|0|0.0366|1|1|3200|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|50||112.95|0|0.0345|1|1|4450|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|10||307.91|0|0.0331|2|2|15950|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|-400|10437.12|0|0.0678|1|1|639|0|0|1|DEV||||||||6.2065855109|488|-0.615209|-0.082598|0.199318|-0.108053|-0.911076|0.815104
1|1|||0.0655|0.0366|2|2|60|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
1|1|-500|272.90|0|0.0366|0|2|12|300|0|1|DEV||||||||4.8318282022|567|-0.615209|1.180183|-0.068324|-0.108053|-0.209494|0.815104
0|25||366.51|0.0655|0.1364|1|1|175|0|0|1|DEV||||||||5.8036663859|511|0.34048|-0.082598|0.199318|0.172623|-0.209494|-0.778868
0|2||132.45|0.0655|0.1719|0|2|82|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
1|1|-400|179.00|0.0655|0.0366|0|2|1599|19528|19528|1|DEV||||||||3.9316089071|619|0.34048|0.98837|-0.068324|-0.108053|-0.209494|0.815104
1|1||142.80|0|0.0718|0|2|94|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|20|800|319.98|0|0.0426|1|1|80|0|0|1|DEV||||||||4.147763631|606|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|1.80791
0|2||219.52|0|0|1|1|1864|0|0|1|DEV||||||||8.2404036297|370|-0.615209|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|100||228.99|0.0655|0.0103|1|1|80100|0|0|1|DEV||||||||7.2134749148|430|0.34048|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
1|1|||0.0655|0.0366|2|2|60|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|2|||0.0655|0.1013|2|2|400|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
1|1|||0.0655|0.0366|2|2|61|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|2|400|1999.13|0.0655|0.0366|1|1|990|0|0|1|DEV||||||||4.0402834122|613|0.34048|-0.082598|0.199318|-0.108053|-0.911076|1.80791
0|25||121.38|0|0.0319|1|1|1250|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|25||50.36|0.0655|0.0455|1|1|1525|2134.5|0|1|DEV||||||||4.8436037678|566|0.34048|1.180183|0.199318|-0.108053|0.104664|-0.778868
0|50|||0.0655|0.0538|2|2|200|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|200||339.02|0.0655|0.04|1|1|3000|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1||30.46|0.0655|0.0455|0|2|212|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|500||150.32|0|0.0465|1|1|7500|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|||0.0655|0.5|2|2|85|9229|9229|1|DEV||||||||3.678868034|633|0.34048|1.180183|0.199318|0.89513|0.213877|-0.778868
0|500|400|105.95|0.0655|0.1045|0|2|7500|0|0|1|DEV||||||||3.087989051|668|0.34048|-0.082598|-0.068324|-0.108053|0.104664|1.80791
0|100||70.22|0|0.0436|1|1|600|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|2|||0.0655|0.1684|2|2|266|0|0|1|DEV||||||||4.5130463628|585|0.34048|-0.082598|0.199318|0.89513|0.213877|-0.778868
1|1|||0.0655|0.0366|2|2|60|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|1||459.26|0|0.2941|2|2|98|0|0|1|DEV||||||||6.0948180315|494|-0.615209|-0.082598|0.199318|0.89513|-0.209494|-0.778868
0|25|9999|539.36|0.0655|0.0526|1|1|250|0|0|1|DEV||||||||2.6458988052|693|0.34048|-0.082598|0.199318|-0.108053|-0.209494|2.221751
0|100||609.34|0.0655|0.0533|0|2|2700|8808.6774|0|1|DEV||||||||6.1304362421|492|0.34048|1.180183|-0.068324|-0.108053|-0.588154|-0.778868
0|25||98.79|0|0.0718|0|2|75|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|500||1191.67|0|0.0366|0|2|66500|0|0|1|DEV||||||||8.4147442049|360|-0.615209|-0.082598|-0.068324|-0.108053|-0.911076|-0.778868
0|100|100|142.74|0|0.0297|1|1|2100|0|0|1|DEV||||||||4.9592914204|560|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|1.100776
0|250||39.36|0|0.0366|0|2|5750|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|100|||0.0655|0.0299|2|2|67400|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
1|1|800|583.69|0|0.0366|0|2|80|0|0|1|DEV||||||||5.0228807241|556|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|1.80791
0|2||581.87|0|0.1452|1|1|800|0|0|1|DEV||||||||7.3268426777|423|-0.615209|-0.082598|0.199318|0.172623|-0.588154|-0.778868
0|2||147.00|0.0655|0.066|0|1|404|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
1|1|||0.0655|0.0366|2|2|60|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|20|||0.0655|0.0366|2|2|1420|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
1|1|||0.0655|0.0366|2|2|60|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|25|-400|265.91|0.0655|0.0378|1|1|575|0|0|1|DEV||||||||4.2602083|600|0.34048|-0.082598|0.199318|-0.108053|-0.209494|0.815104
0|25||532.08|0.0655|0.0366|1|1|3025|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|700|469.45|0|0.0701|0|2|100|0|0|1|DEV||||||||4.5266331472|585|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|1.80791
0|2|||0.0655|0.0297|0|2|160|0|0|1|DEV||||||||5.9135240402|505|0.34048|-0.082598|-0.068324|-0.108053|0.213877|-0.778868
0|10|||0.0655|0.1111|2|2|110|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|100||279.97|0|0.0324|1|1|300|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1||119.43|0|0.0324|1|1|1435|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|2||942.69|0|0.1093|1|1|50|0|0|1|DEV||||||||7.6126737696|406|-0.615209|-0.082598|0.199318|-0.108053|-0.588154|-0.778868
0|20|||0.0655|0.0528|2|2|280|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|400||208.23|0|0.0363|1|1|2000|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|20||43.37|0.0655|0.0319|1|1|320|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|100|300|292.98|0.1196|0.6471|0|2|6600|0|0|1|DEV||||||||2.4780962711|703|0.34048|-0.082598|-0.068324|0.89513|-0.209494|1.80791
0|2||43.91|0.0655|0.0366|0|2|66|9924|0|1|DEV||||||||5.2224732839|544|0.34048|1.180183|-0.068324|-0.108053|0.104664|-0.778868
0|25|-700|137.50|0|0.0322|0|2|550|1025|0|1|DEV||||||||4.420112821|591|-0.615209|1.180183|-0.068324|-0.108053|0.104664|0.815104
1|1||580.00|0.0655|0.0366|0|2|133|0|0|1|DEV||||||||6.9646145709|444|0.34048|-0.082598|-0.068324|-0.108053|-0.588154|-0.778868
0|10||37.86|0.0655|0.0571|2|2|600|12491|0|1|DEV||||||||4.9703131875|559|0.34048|0.98837|0.199318|-0.108053|0.104664|-0.778868
0|20||50.00|0.0655|0.0295|0|1|800|0|0|1|DEV||||||||7.1806290497|431|0.34048|-0.082598|-0.068324|-1.211759|0.104664|-0.778868
0|500||238.00|0.0655|0.0426|1|1|165500|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|100|700|57.67|0|0.0589|1|1|1500|94672.8|0|1|DEV||||||||3.3161730543|654|-0.615209|0.55301|0.199318|-0.108053|0.104664|1.80791
0|400||69.39|0|0.0297|1|1|3200|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|500||1230.06|0.0655|0.05|1|1|193500|0|0|1|DEV||||||||7.0089459739|441|0.34048|-0.082598|0.199318|-0.108053|-0.911076|-0.778868
0|100|-700|224.98|0|0.0366|1|1|700|0|0|1|DEV||||||||5.2871370149|541|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|0.815104
0|500||168.69|0|0.1473|0|1|28000|0|0|1|DEV||||||||7.209464617|430|-0.615209|-0.082598|-0.068324|0.172623|-0.209494|-0.778868
0|20|||0.0655|0.0787|2|2|1020|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|100||2730.00|0.0655|0.0833|0|2|40000|0|0|1|DEV||||||||7.38781549|419|0.34048|-0.082598|-0.068324|-0.108053|-0.911076|-0.778868
0|50||244.49|0.0655|0.0368|0|2|550|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2||83.88|0.0655|0.0935|1|1|1548|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|2||12.42|0.0655|0.1429|2|2|1294|0|0|1|DEV||||||||5.3919510047|535|0.34048|-0.082598|0.199318|0.172623|0.104664|-0.778868
0|50||42.54|0|0.0469|1|1|550|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|25||112.06|0|0.0366|0|2|400|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|500||192.14|0.0655|0.0606|0|1|9500|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2||136.49|0|0.1429|1|1|98|0|0|1|DEV||||||||6.4188797196|475|-0.615209|-0.082598|0.199318|0.172623|0.104664|-0.778868
0|500||52.01|0|0.0415|0|2|8500|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
1|1|-400|547.14|0|0.0471|0|2|400|0|0|1|DEV||||||||5.6660065311|519|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|0.815104
1|1|-400||0.0655|0.0366|2|2|1|0|0|1|DEV||||||||3.7053653462|632|0.34048|-0.082598|0.199318|-0.108053|0.213877|0.815104
0|50||144.98|0|0.0383|0|2|700|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100||261.92|0|0.1053|0|1|40000|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2||130.29|0|0.25|1|1|84|0|0|1|DEV||||||||5.6831026503|518|-0.615209|-0.082598|0.199318|0.89513|0.104664|-0.778868
0|2||58.45|0.0655|0.0297|0|2|20|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|200||1324.86|0|0.0383|1|1|4400|0|0|1|DEV||||||||8.0358746887|382|-0.615209|-0.082598|0.199318|-0.108053|-0.911076|-0.778868
0|2|||0.0655|0.1473|2|2|306|0|0|1|DEV||||||||5.2488234322|543|0.34048|-0.082598|0.199318|0.172623|0.213877|-0.778868
0|2||501.09|0|0.0366|0|1|500|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100||10.73|0|0.0351|0|1|47300|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|100||41.99|0|0.0366|0|2|48900|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|25|-600|100.00|0.6667|0.0385|0|2|700|0|0|1|DEV||||||||4.2273624349|602|0.34048|-0.082598|-0.068324|-0.108053|0.104664|0.815104
0|25||104.82|0|0.0444|1|1|75|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
1|1||142.80|0|0.0718|0|2|142|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|800||42.74|0|0.0356|0|2|4800|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|20|800|115.10|0|0.0338|0|1|300|0|0|1|DEV||||||||4.1149177659|608|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|1.80791
0|800|||0.0655|0.0297|2|2|12000|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|20||99.95|0.0655|0.0392|0|2|600|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|25|9999|195.00|0|0.0667|1|1|300|0|0|1|DEV||||||||3.6728275201|634|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|2.221751
0|2||195.28|0.0655|0.0268|1|1|98|0|0|1|DEV||||||||7.2134749148|430|0.34048|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
2|10|||0.0655|0.0366|2|2|260|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|500||227.93|0.0655|0.0556|0|1|3000|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100||279.97|0|0.0324|1|1|300|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|800|259.36|0.0655|0.0366|0|2|80|0|0|1|DEV||||||||3.4997044323|644|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|1.80791
0|800||642.99|0|0.0319|1|1|19200|0|0|1|DEV||||||||7.6126737696|406|-0.615209|-0.082598|0.199318|-0.108053|-0.588154|-0.778868
0|2||55.90|0.0655|0.0308|1|1|300|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|800||11.75|0|0.0366|1|1|67200|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|25||1345.56|0|0.0297|0|1|15200|0|0|1|DEV||||||||8.4147442049|360|-0.615209|-0.082598|-0.068324|-0.108053|-0.911076|-0.778868
0|100||22.00|0.0655|0.0366|0|2|46500|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|800||897.33|0|0.0297|1|1|16000|0|0|1|DEV||||||||7.6126737696|406|-0.615209|-0.082598|0.199318|-0.108053|-0.588154|-0.778868
0|400||17.13|0|0.0297|0|1|2800|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|50||339.00|0.1379|0.3529|1|1|3500|0|0|1|DEV||||||||5.0678893166|553|0.34048|-0.082598|0.199318|0.89513|-0.209494|-0.778868
0|100|||0.0655|0.25|2|2|9200|0|0|1|DEV||||||||4.5130463628|585|0.34048|-0.082598|0.199318|0.89513|0.213877|-0.778868
1|1|800|32.67|0|0.0366|0|2|80|0|0|1|DEV||||||||4.1149177659|608|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|1.80791
0|2||136.05|0.0655|0.0758|0|2|4|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|2||66.46|0|0.0297|0|2|78|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|200|-700|142.57|0|0.0472|1|1|12400|0|0|1|DEV||||||||5.2871370149|541|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|0.815104
0|2||108.12|0.0655|1|0|2|266|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|20||12.70|0|0.0297|2|2|860|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
1|1||432.94|0|0.0297|0|2|349|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2||200.56|0|0.1473|0|1|1602|0|0|1|DEV||||||||7.209464617|430|-0.615209|-0.082598|-0.068324|0.172623|-0.209494|-0.778868
0|100||44.96|0.0655|0.0308|1|1|4000|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
2|1|800|171.07|0|0.1154|0|2|32|0|0|1|DEV||||||||4.5266331472|585|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|1.80791
0|400||176.73|0.0655|0.1452|0|1|26400|0|0|1|DEV||||||||6.1825359021|489|0.34048|-0.082598|-0.068324|0.172623|-0.209494|-0.778868
0|100||426.50|0|0.0428|0|1|600|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
1|25|||0.0655|0.071|2|2|29600|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|200||202.40|0|0.0271|1|1|8000|0|0|1|DEV||||||||8.2404036297|370|-0.615209|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|2||176.32|0|0.0366|1|1|1640|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|20|300|1608.00|0|0.0297|0|1|1300|0|0|1|DEV||||||||5.4460816432|532|-0.615209|-0.082598|-0.068324|-0.108053|-0.911076|1.80791
0|2|200|30.00|0.0655|0.1333|0|2|1318|0|0|1|DEV||||||||3.6136857485|637|0.34048|-0.082598|-0.068324|0.172623|0.104664|1.100776
0|2||3235.72|0|0.65|1|1|640|0|0|1|DEV||||||||7.0142665275|441|-0.615209|-0.082598|0.199318|0.89513|-0.911076|-0.778868
1|1||61.34|0.0655|0.2364|0|2|18|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|10||135.00|0.0655|0.0465|2|2|860|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
1|1||52.26|0.0655|0.6667|0|2|12|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|10||211.60|0.0655|0.0285|2|2|390|0|0|1|DEV||||||||7.2134749148|430|0.34048|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|100||141.56|0.0655|0.0402|1|1|3100|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|2||232.65|0.0655|0.1|0|1|956|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100||29.81|0|0.0357|0|1|1200|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|100||231.87|0|0.0374|1|1|83000|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|2|700|967.35|0|0.2222|1|1|672|0|0|1|DEV||||||||3.6224030467|637|-0.615209|-0.082598|0.199318|0.89513|-0.588154|1.80791
1|1||54.31|0.0655|0.0482|0|2|336|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|10|-600|114.20|0|0.0686|1|1|920|19492.2|0|1|DEV||||||||4.1679527246|605|-0.615209|0.98837|0.199318|-0.108053|0.104664|0.815104
0|100|-700|99.11|0|0.0785|0|2|100|23750|0|1|DEV||||||||4.5468222407|583|-0.615209|0.98837|-0.068324|-0.108053|0.104664|0.815104
0|10|-600|114.20|0|0.0686|1|1|30|19492.2|0|1|DEV||||||||4.1679527246|605|-0.615209|0.98837|0.199318|-0.108053|0.104664|0.815104
1|1|800|420.98|0|0.1215|0|2|48|0|0|1|DEV||||||||4.5266331472|585|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|1.80791
0|2|500|380.00|0|0.1333|0|2|952|0|0|1|DEV||||||||4.2408020553|601|-0.615209|-0.082598|-0.068324|0.172623|-0.209494|1.80791
0|1|200|559.34|0.0655|0.1063|2|2|1600|0|0|1|DEV||||||||3.9323627055|619|0.34048|-0.082598|0.199318|-0.108053|-0.209494|1.100776
0|100||392.90|0|0.0297|0|2|400700|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2|||0.0655|0.1532|2|2|292|0|0|1|DEV||||||||5.2488234322|543|0.34048|-0.082598|0.199318|0.172623|0.213877|-0.778868
0|100|-600|330.95|0|0.0596|0|2|400|0|0|1|DEV||||||||5.6660065311|519|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|0.815104
0|20|-700|64.00|0|0.0366|1|1|120|0|0|1|DEV||||||||4.8754216337|564|-0.615209|-0.082598|0.199318|-0.108053|0.104664|0.815104
1|1||10.80|0.0655|0.0319|0|2|1|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
1|1|700|35.38|0.0655|0.0366|0|2|12|9077.5|0|1|DEV||||||||2.2538107222|716|0.34048|1.180183|-0.068324|-0.108053|0.104664|1.80791
1|1|800||0.0655|0.0366|2|2|80|0|0|1|DEV||||||||2.5659919624|698|0.34048|-0.082598|0.199318|-0.108053|0.213877|1.80791
1|1|-400||0.0655|0.5|2|1|9|0|0|1|DEV||||||||2.683757185|691|0.34048|-0.082598|0.199318|0.89513|0.213877|0.815104
0|100||238.27|0.8625|0.0297|1|1|19600|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|20|||0.0655|0.0726|2|2|100|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|200||322.07|0|0.0295|1|1|20400|0|0|1|DEV||||||||8.2404036297|370|-0.615209|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|10||120.82|0|0.0297|1|1|70|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|100||44.24|0.0655|0.25|1|1|12500|0|0|1|DEV||||||||4.6561739354|577|0.34048|-0.082598|0.199318|0.89513|0.104664|-0.778868
1|1|200|31.90|0.0655|0.0366|0|2|449|0|0|1|DEV||||||||3.8995168404|621|0.34048|-0.082598|-0.068324|-0.108053|0.104664|1.100776
1|1|9999|2075.00|0|0.0366|0|2|75|0|0|1|DEV||||||||4.9711455322|559|-0.615209|-0.082598|-0.068324|-0.108053|-0.911076|2.221751
0|100|||0.0655|0.1724|2|2|4300|0|0|1|DEV||||||||4.5130463628|585|0.34048|-0.082598|0.199318|0.89513|0.213877|-0.778868
0|400||190.41|0.0655|0.0235|1|1|4000|0|0|1|DEV||||||||7.2134749148|430|0.34048|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|25|800|131.95|0|0.0695|1|1|675|0|0|1|DEV||||||||3.7360482498|630|-0.615209|-0.082598|0.199318|-0.108053|0.104664|1.80791
0|100||416.88|0|0.0297|1|1|4400|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|10|9999|233.25|0.0655|0.0662|0|1|110|0|0|1|DEV||||||||3.0247683214|671|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|2.221751
0|100||105.42|0|1|1|1|1200|0|0|1|DEV||||||||5.6831026503|518|-0.615209|-0.082598|0.199318|0.89513|0.104664|-0.778868
0|1000||128.06|0.0655|0.0297|1|1|41000|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|500||803.99|0.3615|0.0393|1|1|28000|0|0|1|DEV||||||||6.5857450547|466|0.34048|-0.082598|0.199318|-0.108053|-0.588154|-0.778868
